To Serve the Master,O. Leslie Stone,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-4030-elder-o-leslie-stone-64k-eng.mp3?download=true
To Become One of the Fishers,James E. Faust,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-4040-elder-james-e-faust-64k-eng.mp3?download=true
Keep the Commandments,Sterling W. Sill,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-4050-elder-sterling-w-sill-64k-eng.mp3?download=true
How to Gain a Testimony,Loren C. Dunn,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-4060-elder-loren-c-dunn-64k-eng.mp3?download=true
“Strengthen Thy Brethren”,Paul H. Dunn,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-4070-elder-paul-h-dunn-64k-eng.mp3?download=true
The Saints Securely Dwell,Boyd K. Packer,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-4080-elder-boyd-k-packer-64k-eng.mp3?download=true
Watch the Switches in Your Life,Gordon B. Hinckley,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-5010-elder-gordon-b-hinckley-64k-eng.mp3?download=true
The Sure Word of God,Vaughn J. Featherstone,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-5020-bishop-vaughn-j-featherstone-64k-eng.mp3?download=true
Caring for the Poor and Needy,Marion G. Romney,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-5030-president-marion-g-romney-64k-eng.mp3?download=true
The Priesthood and Its Presidency,N. Eldon Tanner,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-5040-president-n-eldon-tanner-64k-eng.mp3?download=true
Admonitions for the Priesthood of God,Harold B. Lee,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-5050-president-harold-b-lee-64k-eng.mp3?download=true
Warnings from Outer Space,N. Eldon Tanner,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-6010-president-n-eldon-tanner-64k-eng.mp3?download=true
Strange Creeds of Christendom,LeGrand Richards,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-6020-elder-legrand-richards-64k-eng.mp3?download=true
Pollution of the Mind,Robert L. Simpson,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-6030-elder-robert-l-simpson-64k-eng.mp3?download=true
Harmony in the Home,H. Burke Peterson,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-6040-bishop-h-burke-peterson-64k-eng.mp3?download=true
Another Prophet Now Has Come!,Mark E. Petersen,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-6050-elder-mark-e-petersen-64k-eng.mp3?download=true
Hands,Thomas S. Monson,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-7010-elder-thomas-s-monson-64k-eng.mp3?download=true
“Having Been Born of Goodly Parents”,S. Dilworth Young,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-7020-elder-s-dilworth-young-64k-eng.mp3?download=true
Home Teachers—Watchmen over the Church,James A. Cullimore,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-7030-elder-james-a-cullimore-64k-eng.mp3?download=true
Every Man in His Own Place,Marion D. Hanks,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-7040-elder-marion-d-hanks-64k-eng.mp3?download=true
Live above the Law to Be Free,Hartman Rector Jr.,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-7050-elder-hartman-rector-jr-64k-eng.mp3?download=true
“An Instrument in the Hands of the Lord”,Rex D. Pinegar,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-7060-elder-rex-d-pinegar-64k-eng.mp3?download=true
Three Pledges,L. Tom Perry,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-7070-elder-l-tom-perry-64k-eng.mp3?download=true
A Blessing for the Saints,Harold B. Lee,October 1972,https://media2.ldscdn.org/assets/general-conference/october-1972-general-conference/1972-10-7080-president-harold-b-lee-64k-eng.mp3?download=true
Strengthen the Stakes of Zion,Harold B. Lee,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-1010-president-harold-b-lee-64k-eng.mp3?download=true
What Is a Living Prophet?,A. Theodore Tuttle,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-1020-elder-a-theodore-tuttle-64k-eng.mp3?download=true
Consider Your Ways,L. Tom Perry,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-1030-elder-l-tom-perry-64k-eng.mp3?download=true
“Go, and Do Thou Likewise”,Robert L. Simpson,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-1040-elder-robert-l-simpson-64k-eng.mp3?download=true
In His Strength,Marvin J. Ashton,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-1050-elder-marvin-j-ashton-64k-eng.mp3?download=true
Statistical Report 1972,Francis M. Gibbons,April 1973,None
Audit Report,Wilford G. Edling,April 1973,None
Sustaining of Church Authorities and Officers,N. Eldon Tanner,April 1973,None
Upon Judea’s Plains,Bruce R. McConkie,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2040-elder-bruce-r-mcconkie-64k-eng.mp3?download=true
The Worth of Souls Is Great!,Paul H. Dunn,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2050-elder-paul-h-dunn-64k-eng.mp3?download=true
The Agency of Man,John H. Vandenberg,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2060-elder-john-h-vandenberg-64k-eng.mp3?download=true
“Now Abideth Faith, Hope, and Charity”,Vaughn J. Featherstone,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2070-bishop-vaughn-j-featherstone-64k-eng.mp3?download=true
“Watchman, Warn the Wicked”,Ezra Taft Benson,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-2080-elder-ezra-taft-benson-64k-eng.mp3?download=true
“Thou Mayest Choose for Thyself”,N. Eldon Tanner,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-3010-president-n-eldon-tanner-64k-eng.mp3?download=true
Yellow Canaries with Gray on Their Wings,Thomas S. Monson,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-3020-elder-thomas-s-monson-64k-eng.mp3?download=true
A Second Witness for Christ,Loren C. Dunn,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-3030-elder-loren-c-dunn-64k-eng.mp3?download=true
“And Always Remember Him”,Henry D. Taylor,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-3040-elder-henry-d-taylor-64k-eng.mp3?download=true
The True Strength of the Church,Gordon B. Hinckley,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-3050-elder-gordon-b-hinckley-64k-eng.mp3?download=true
Behold Your Little Ones,Boyd K. Packer,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4010-elder-boyd-k-packer-64k-eng.mp3?download=true
Power of Evil,David B. Haight,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4020-elder-david-b-haight-64k-eng.mp3?download=true
Success—A Journey or a Destination?,Hartman Rector Jr.,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4030-elder-hartman-rector-jr-64k-eng.mp3?download=true
The Constant Exercise of Our Faith,O. Leslie Stone,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4040-elder-o-leslie-stone-64k-eng.mp3?download=true
Share the Unsearchable Riches of Christ,Rex D. Pinegar,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4050-elder-rex-d-pinegar-64k-eng.mp3?download=true
He Has Sent His Messenger to Prepare the Way,LeGrand Richards,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-4060-elder-legrand-richards-64k-eng.mp3?download=true
The Aaronic Priesthood MIA,Victor L. Brown,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5010-bishop-victor-l-brown-64k-eng.mp3?download=true
Youth’s Opportunity to Serve,Robert L. Backman,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5020-elder-robert-l-backman-64k-eng.mp3?download=true
Reaching the One,James E. Faust,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5030-elder-james-e-faust-64k-eng.mp3?download=true
Magnifying One’s Calling in the Priesthood,Marion G. Romney,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5040-president-marion-g-romney-64k-eng.mp3?download=true
Priesthood Responsibilities,N. Eldon Tanner,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5050-president-n-eldon-tanner-64k-eng.mp3?download=true
Follow the Leadership of the Church,Harold B. Lee,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-5060-president-harold-b-lee-64k-eng.mp3?download=true
Man—A Child of God,Marion G. Romney,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6010-president-marion-g-romney-64k-eng.mp3?download=true
The Path to Eternal Glory,Delbert L. Stapley,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6020-elder-delbert-l-stapley-64k-eng.mp3?download=true
Hold Up Your Hands,Sterling W. Sill,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6030-elder-sterling-w-sill-64k-eng.mp3?download=true
The Rock of Revelation,Joseph Anderson,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6040-elder-joseph-anderson-64k-eng.mp3?download=true
The Family Influence,Spencer W. Kimball,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-6050-president-spencer-w-kimball-64k-eng.mp3?download=true
Salvation Comes through the Church,Mark E. Petersen,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7010-elder-mark-e-petersen-64k-eng.mp3?download=true
What Manner of Men? “As I Am”,Marion D. Hanks,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7020-elder-marion-d-hanks-64k-eng.mp3?download=true
When I Read, I Am There,S. Dilworth Young,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7030-elder-s-dilworth-young-64k-eng.mp3?download=true
The Continuing Power of the Holy Ghost,Franklin D. Richards,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7040-elder-franklin-d-richards-64k-eng.mp3?download=true
“This Is My Gospel”,Howard W. Hunter,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7050-elder-howard-w-hunter-64k-eng.mp3?download=true
“Stand Ye in Holy Places”,Harold B. Lee,April 1973,https://media2.ldscdn.org/assets/general-conference/april-1973-general-conference/1973-04-7060-president-harold-b-lee-64k-eng.mp3?download=true
Understanding Who We Are Brings Self-Respect,Harold B. Lee,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1010-president-harold-b-lee-64k-eng.mp3?download=true
Adversity and Prayer,H. Burke Peterson,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1020-bishop-h-burke-peterson-64k-eng.mp3?download=true
Forgiveness: The Ultimate Form of Love,Marion D. Hanks,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1030-elder-marion-d-hanks-64k-eng.mp3?download=true
Happiness Is Having a Father Who Cares,James E. Faust,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1040-elder-james-e-faust-64k-eng.mp3?download=true
Inspiring Music—Worthy Thoughts,Boyd K. Packer,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-1050-elder-boyd-k-packer-64k-eng.mp3?download=true
“Behold Thy Mother”,Thomas S. Monson,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2010-elder-thomas-s-monson-64k-eng.mp3?download=true
Become Rich toward God,Rex D. Pinegar,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2020-elder-rex-d-pinegar-64k-eng.mp3?download=true
There Is Need for Repentance,ElRay L. Christiansen,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2030-elder-eiray-l-christiansen-64k-eng.mp3?download=true
Thou Shalt Love Thy Wife with All Thy Heart,Henry D. Taylor,October 1973,https://media2.ldscdn.org/assets/general-conference/october-1973-general-conference/1973-10-2040-elder-henry-d-taylor-64k-eng.mp3?download=true
